Link,Id,User name,time,Tweet,Likes,Replies,Retweets
https://mobile.twitter.com/crypt2date/status/1382196161541378051,1382196161541378051,@crypt2date,2021-04-14T04:56:59.000Z,Crypto2date @crypt2date · 2h Cardano to the moon  #ADAcardano #Cardano #ElonMusk #ada #IndiaWantsCrypto 1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/BigPiggyBank1/status/1382236590815199232,1382236590815199232,@BigPiggyBank1,2021-04-14T07:37:38.000Z,Piggy Bank @BigPiggyBank1 · 14m Replying to  @elonmusk Better love Bunny Park's #NFT xD 1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/popularcardigan/status/1382147388379369475,1382147388379369475,@popularcardigan,2021-04-14T01:43:11.000Z,Popular Cardigan @popularcardigan · 6h where are we going? oh  to the moon #dogecoin  #elonmusk GIF 1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/julie__west/status/1382109558026407937,1382109558026407937,@julie__west,2021-04-13T23:12:51.000Z,official_julie_west @julie__west · 8h Join our debt free journey Yes! You can do it #Bitcoin  #enterpreneur #BusinessOpportunities #investing #elonmusk #successmindset #debtfreecommunity,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/fluxtras/status/1382231244566634498,1382231244566634498,@fluxtras,2021-04-14T07:16:23.000Z,fluxtras @fluxtras · 35m #Holochain #Tesla  Partnership? Why not!? #Holochain can do anything!!! Crypto and  @elonmusk  go together like bread and butter. 4,4 likes,0 replies,0 Retweets
https://mobile.twitter.com/MccallieCharles/status/1382166322348486660,1382166322348486660,@MccallieCharles,2021-04-14T02:58:25.000Z,Charles McCallie @MccallieCharles · 4h Mr.  @elonmusk  I think Doge is on the launchpad now. Ready for you to give it a full send. 1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/PabloEsco191/status/1382222914641039361,1382222914641039361,@PabloEsco191,2021-04-14T06:43:17.000Z,Esco191 @PabloEsco191 · 1h Shout out to  @elonmusk  you are a legend mate!! #dogecoin #tesla #SpaceX  1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/33PaullyD/status/1382143022767468544,1382143022767468544,@33PaullyD,2021-04-14T01:25:50.000Z,yellowyellowfunnyfellow @33PaullyD · 6h #dogecoin let’s go  get in the car  @elonmusk GIF 2,2 likes,0 replies,0 Retweets
https://mobile.twitter.com/subhradip02/status/1382231822726144000,1382231822726144000,@subhradip02,2021-04-14T07:18:41.000Z,Subhradip Pradhan @subhradip02 · 32m Who else is coming  @elonmusk,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/elonmusk/status/1382239892445401089,1382239892445401089,@elonmusk,2021-04-14T07:50:45.000Z,Elon Musk @elonmusk · 53s Replying to  @elonmusk  @PPathole  and 2 others That was my night job. Day job was working on ruthenium-tantalum ultracapacitors at Pinnacle Research. 17 15 117, 117 likes,17 replies, 15 Retweets
https://mobile.twitter.com/astorybeneathc1/status/1382137868571734018,1382137868571734018,@astorybeneathc1,2021-04-14T01:05:21.000Z,astorybeneathcrypto @astorybeneathc1 · 6h #dogecoin  @elonmusk  you smiling bruh ? 2 1,0 likes,2 replies,0 Retweets
https://mobile.twitter.com/sang1real/status/1382231439018758144,1382231439018758144,@sang1real,2021-04-14T07:17:10.000Z,Umur Yıldırım @sang1real · 34m Hey  @elonmusk  !!! Could you tweet something about #dogecoin ???? 1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/KyleMunday3/status/1382130349178781696,1382130349178781696,@KyleMunday3,2021-04-14T00:35:28.000Z,Kyle Munday @KyleMunday3 · 7h #dogecoin just hit .10!!!   @MattWallace888   @elonmusk 1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/jessLLJB/status/1382161337975930883,1382161337975930883,@jessLLJB,2021-04-14T02:38:36.000Z,jesse @jessLLJB · 5h Since  @elonmusk  is the ceo of  @dogecoin  when can we expect to buy Tesla’s with the people’s currency? 1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/hellboiki/status/1382144074241642496,1382144074241642496,@hellboiki,2021-04-14T01:30:00.000Z,Malacki @hellboiki · 6h Doge coin to the moon  @elonmusk  @BoredElonMusk   1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/Doge_Moon_Dawg/status/1382143203164364801,1382143203164364801,@Doge_Moon_Dawg,2021-04-14T01:26:33.000Z,DOGECOIN DAWG @Doge_Moon_Dawg · 6h Hey  @elonmusk  I Just got 9 000 more #dogecoin #DodgeArmy,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/robossbomb/status/1382148572720865289,1382148572720865289,@robossbomb,2021-04-14T01:47:53.000Z,Robossbomb @robossbomb · 6h Progress in the 3d model is going well  hope to have it fully done soon (engines are going to be a pain to model though)  @elonmusk  @SpaceX  @MarcusHouse  @C_Bass3d  @ErcXspace  @Erdayastronaut 1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/xiemax09/status/1382213864142508033,1382213864142508033,@xiemax09,2021-04-14T06:07:20.000Z,pp @xiemax09 · 1h #PunkNetwork  #NFT & #Polkadot  cool!!!!!!!!! @elonmusk   @cz_binance   @SBF_Alameda,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/BearBonze/status/1382134021564493824,1382134021564493824,@BearBonze,2021-04-14T00:50:04.000Z,Bear @BearBonze · 7h Thought the #Tesla V3 charging stations are supposed to be fast.  Be at V2 twice the speed.  @elonmusk  any reason why?,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/TheeConJob/status/1382137714024312833,1382137714024312833,@TheeConJob,2021-04-14T01:04:44.000Z,Conor Kilgallen @TheeConJob · 6h Going past the moon straight to Mars! See you there  @elonmusk  #dogecoin  @MattWallace888,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/iriieshoichi/status/1382221713493020675,1382221713493020675,@iriieshoichi,2021-04-14T06:38:31.000Z,saiki @iriieshoichi · 1h $DOGE is going parabolic. Where you at  @elonmusk 1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/kriptogiris/status/1382234340285935616,1382234340285935616,@kriptogiris,2021-04-14T07:28:42.000Z,Şan @kriptogiris · 23m Think outside the blocks! @elonmusk  @BillGates,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/sheilarahmadha1/status/1382207097832574976,1382207097832574976,@sheilarahmadha1,2021-04-14T05:40:26.000Z,Sheila Rahmadhani @sheilarahmadha1 · 2h That's a mesmerizing  @pikafinance  @rocketpika  @elonmusk  @cz_binance  @coingecko  @coinmarketcap  #pikafinance,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/TheGrandOMalley/status/1382111887156973577,1382111887156973577,@TheGrandOMalley,2021-04-13T23:22:06.000Z,Klingon Emperor of Ireland @TheGrandOMalley · 8h And the #dogecoin rallies!! Memes are now currency.  @elonmusk  you're a strange fellow but I like you. GIF 2,2 likes,0 replies,0 Retweets
https://mobile.twitter.com/ElrondEli1/status/1382223627597254656,1382223627597254656,@ElrondEli1,2021-04-14T06:46:07.000Z,Eli @ElrondEli1 · 1h Today is Elrond's final day of hypergrowth  day 100!  What do you guys reckon will they announce today?  This is only the beginning of adoption.  @ElrondNetwork  @getMaiar  @beniaminmincu  @ValidBlocks  @elonmusk   #hypergrowth100 #day100 1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/SJanmejay9119/status/1382236360333877248,1382236360333877248,@SJanmejay9119,2021-04-14T07:36:43.000Z,Shaurya Janmejay @SJanmejay9119 · 15m Dont Let  @dogecoin  go down  @elonmusk,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/Ricky_Huang015/status/1382226937137930243,1382226937137930243,@Ricky_Huang015,2021-04-14T06:59:17.000Z,Rickboi @Ricky_Huang015 · 52m Elon’s never wrong #dogecoin  @elonmusk 1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/Badalta_Waqt/status/1382213662400675843,1382213662400675843,@Badalta_Waqt,2021-04-14T06:06:32.000Z,राहुल @Badalta_Waqt · 1h Hey!!  @dogecoin   Make us all Rich   @elonmusk   #dogecoin 1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/charan_renati/status/1382223608760606722,1382223608760606722,@charan_renati,2021-04-14T06:46:03.000Z,Charan Reddy Renati @charan_renati · 1h And  @elonmusk  is the man ifeel.likeking @KabirSi78178485  · 3h #cancelboardexams2021 #cbseboardexams2021  @RobertDowneyJr plzzz help us....we need Iron man.. For us.. Plz.. Help us sir.  #cancelboardexam2021 1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/praveenthrills/status/1382224425370546177,1382224425370546177,@praveenthrills,2021-04-14T06:49:18.000Z,Justin ❁ @praveenthrills · 1h Hey  @elonmusk  we need your help! #dogecoin 1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/HG_cookie/status/1382135684958457857,1382135684958457857,@HG_cookie,2021-04-14T00:56:40.000Z,Cookie @HG_cookie · 6h I know ur watching #dogecoin run  @elonmusk  @dogecoin 1,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/EvilHer0/status/1382229600730705929,1382229600730705929,@EvilHer0,2021-04-14T07:09:52.000Z,bing bing @EvilHer0 · 41m Replying to  @wsbpage No doubt. #dogecoin #ElonMusk    GIF 3,3 likes,0 replies,0 Retweets
https://mobile.twitter.com/pdicrecc/status/1382134377514172419,1382134377514172419,@pdicrecc,2021-04-14T00:51:29.000Z,Patrick D @pdicrecc · 7h .  @elonmusk  Please. Pretty please.  Let’s get it to .11!  #dogecoin #dogearmy DogeCoin Rise @dogecoin_rise  · 7h Hey @elonmusk  we are waiting for a tweet.  #Dogecoin,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/NileshM07906568/status/1382181107496488962,1382181107496488962,@NileshM07906568,2021-04-14T03:57:10.000Z,Nilesh Mandal @NileshM07906568 · 3h Very good @elonmusk   @HuobiGlobal   @DrepOfficial WHITEX @WHITEX63000231  · Apr 5 WhiteX is on Binance Smart Chain! We are proud to announce WHITEX is now on Binance Smartchain protocol! Our multichain token is now live on BSC! Join the telegram community @WHITEXBSC  @WHITEXBSC_DISC  Wait for the big news and get your first Token Early!,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/Steph_NStuff/status/1382184031098343426,1382184031098343426,@Steph_NStuff,2021-04-14T04:08:47.000Z,Stephanie @Steph_NStuff · 3h I missed a couple days  but whatever. Where is the pink color option for #Telsa cars   @elonmusk !?...  @Tesla Stephanie @Steph_NStuff  · Apr 9 Day 1 of: I’m going to keep tweeting at @elonmusk until we get a pink color option for #Tesla vehicles.,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/OtrCurrency/status/1382231142733123588,1382231142733123588,@OtrCurrency,2021-04-14T07:15:59.000Z,Otr.Currency @OtrCurrency · 35m Where is  @elonmusk  when u need him #dogecoin #dogetothemoon,0 likes,0 replies,0 Retweets
https://mobile.twitter.com/brar_jassie/status/1382131184323334146,1382131184323334146,@brar_jassie,2021-04-14T00:38:47.000Z,Jassie Brar @brar_jassie · 7h Just hit .10  @dogecoin  @MattWallace888  @elonmusk,0 likes,0 replies,0 Retweets
